case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,history_feature_rows,history_feature_rank,history_feature_condition,history_step_count,history_direction_count,history_delta_norm,history_source_transport_used,history_velocity_transport_used,history_combined_transport_used,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,history_projected_correction_norm,history_correction_residual_norm,history_correction_relative_residual,max_history_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,multi_step_history_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_sharp,0.04,universal_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_transport_delta_rows_perp,active non-final velocity plus two-step transported source-row deltas,"0,1",6,24,8,16,24,16,48,44,4.4229002926582631e+04,2,48,9.1557677078333100e-01,True,False,False,False,8,132,24,30,6,9.4883693588529513e+02,3.7137778489504708e-01,3.6492988180991714e-01,2.5550472603808089e-01,2.6055930919851111e-01,7.1399828346813743e-01,9.9213021194944362e-01,2.6055930919851111e-01,7.0160176455397372e-01,9.9023108908961233e-01,1.7913868446133145e-15,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,universal_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,two_step_velocity_transport_delta_rows_perp,two-step transported non-final velocity-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,32,24,5.2672652594059051e+04,2,32,1.3696668586156943e-01,False,True,False,False,8,132,24,32,8,2.2472926799064434e+08,3.7137778489504708e-01,3.6492988180991714e-01,3.3866348589087832e-02,3.6335504547349068e-01,9.9568455088244390e-01,9.9993476651832225e-01,3.6335504547349062e-01,9.7839736314916170e-01,9.9951004792058151e-01,9.2872099286313481e-01,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,universal_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,active_plus_two_step_velocity_transport_delta_rows_perp,active non-final velocity plus two-step transported velocity-row deltas,"0,1",6,24,8,16,24,16,48,32,3.4757347232014174e+04,2,48,6.0723031325545129e-01,False,True,False,False,8,132,24,32,8,2.2479764444965112e+08,3.7137778489504708e-01,3.6492988180991714e-01,3.3866348589090003e-02,3.6335504547349051e-01,9.9568455088244345e-01,9.9993476651832225e-01,3.6335504547349051e-01,9.7839736314916137e-01,9.9951004792058151e-01,9.2872099286313481e-01,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,universal_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,two_step_source_velocity_transport_delta_rows_perp,two-step transported source-row and non-final velocity-row deltas,"0,1",6,24,8,16,24,16,64,45,1.0872808103501687e+06,2,64,7.1208982293915857e-01,True,True,True,False,8,132,24,29,5,8.6529543544471596e+02,3.7137778489504708e-01,3.6492988180991714e-01,2.5788757374410259e-01,2.5820111918072758e-01,7.0753624751183875e-01,9.9213015521196113e-01,2.5820111918072758e-01,6.9525192319647311e-01,9.9023103246073607e-01,8.1275268193762662e-15,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,universal_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_velocity_transport_delta_rows_perp,active non-final velocity plus two-step source/velocity transport deltas,"0,1",6,24,8,16,24,16,80,53,7.7811604222456994e+05,2,80,9.2576492493177442e-01,True,True,True,False,8,132,24,29,5,8.6529543544535136e+02,3.7137778489504708e-01,3.6492988180991714e-01,2.5788757374410443e-01,2.5820111918072730e-01,7.0753624751183797e-01,9.9213015521196113e-01,2.5820111918072730e-01,6.9525192319647233e-01,9.9023103246073607e-01,4.3122576712558295e-15,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_multi_step_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_full_component_value_fit,case_local_multi_step_history_capacity_oracle_fit,two_step_source_transport_delta_rows_perp,two-step transported source-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,32,32,2.3994456874369775e+05,2,32,6.9879327622525134e-01,True,False,False,False,8,132,24,30,6,9.7263939767916509e+02,3.7137778489504708e-01,3.6458407252842701e-01,2.3866238126867595e-01,2.7561170822114073e-01,7.5596200983149364e-01,9.9213021213545727e-01,2.7561170822114067e-01,7.4213299618616035e-01,9.9023108927406867e-01,6.8102163661223277e-12,1.5997975634355494e-33,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_multi_step_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_full_component_value_fit,case_local_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_transport_delta_rows_perp,active non-final velocity plus two-step transported source-row deltas,"0,1",1,24,8,16,24,16,48,44,4.4229002926582631e+04,2,48,9.1557677078333100e-01,True,False,False,False,8,132,24,30,6,9.4883682544828650e+02,3.7137778489504708e-01,3.6458407252842701e-01,2.5501057297964852e-01,2.6055930919851111e-01,7.1467551336377988e-01,9.9213021195064710e-01,2.6055930919851111e-01,7.0160176455397372e-01,9.9023108908961233e-01,2.9131077939165758e-15,1.5997975634355494e-33,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_multi_step_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_full_component_value_fit,case_local_multi_step_history_capacity_oracle_fit,two_step_velocity_transport_delta_rows_perp,two-step transported non-final velocity-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,32,24,5.2672652594059051e+04,2,32,1.3696668586156943e-01,False,True,False,False,8,132,24,32,8,2.2479757801274067e+08,3.7137778489504708e-01,3.6458407252842701e-01,2.9910815274261527e-02,3.6335504547349051e-01,9.9662896119840594e-01,9.9993476651855395e-01,3.6335504547349051e-01,9.7839736314916137e-01,9.9951004792058151e-01,9.2872099286313459e-01,1.5997975634355494e-33,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_multi_step_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_full_component_value_fit,case_local_multi_step_history_capacity_oracle_fit,active_plus_two_step_velocity_transport_delta_rows_perp,active non-final velocity plus two-step transported velocity-row deltas,"0,1",1,24,8,16,24,16,48,32,3.4757347232014174e+04,2,48,6.0723031325545129e-01,False,True,False,False,8,132,24,32,8,2.2479757896074250e+08,3.7137778489504708e-01,3.6458407252842701e-01,2.9910815274261600e-02,3.6335504547349051e-01,9.9662896119840594e-01,9.9993476651855395e-01,3.6335504547349051e-01,9.7839736314916137e-01,9.9951004792058151e-01,9.2872099286313481e-01,1.5997975634355494e-33,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_multi_step_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_full_component_value_fit,case_local_multi_step_history_capacity_oracle_fit,two_step_source_velocity_transport_delta_rows_perp,two-step transported source-row and non-final velocity-row deltas,"0,1",1,24,8,16,24,16,64,45,1.0872808103501687e+06,2,64,7.1208982293915857e-01,True,True,True,False,8,132,24,29,5,8.6529533764632549e+02,3.7137778489504708e-01,3.6458407252842701e-01,2.5739799532093044e-01,2.5820111918072736e-01,7.0820734814353459e-01,9.9213015521316472e-01,2.5820111918072730e-01,6.9525192319647233e-01,9.9023103246073607e-01,4.1439804574574090e-12,1.5997975634355494e-33,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_multi_step_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_full_component_value_fit,case_local_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_velocity_transport_delta_rows_perp,active non-final velocity plus two-step source/velocity transport deltas,"0,1",1,24,8,16,24,16,80,53,7.7811604222456994e+05,2,80,9.2576492493177442e-01,True,True,True,False,8,132,24,29,5,8.6529533764639689e+02,3.7137778489504708e-01,3.6458407252842701e-01,2.5739799532093066e-01,2.5820111918072730e-01,7.0820734814353437e-01,9.9213015521316472e-01,2.5820111918072730e-01,6.9525192319647233e-01,9.9023103246073607e-01,3.4742497033000411e-15,1.5997975634355494e-33,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
